247055.019,641170.994,0.54
247055.019,641160.994,0.37
247055.019,641150.994,0.35
247055.019,641140.994,0.26
247055.019,641130.994,0.21
247055.019,641120.994,0.24
247055.019,641110.994,0.38
247055.019,641100.994,0.48
247055.019,641090.994,0.45
247055.019,641080.994,0.23
247055.019,641070.994,0.39
247055.019,641060.994,0.42
247055.019,641050.994,0.41
247055.019,641040.994,0.33
247055.019,641030.994,0.31
247065.019,641300.994,0.53
247065.019,641290.994,0.49
247065.019,641280.994,0.47
247065.019,641270.994,0.96
247065.019,641260.994,0.51
247065.019,641250.994,0.78
247065.019,641240.994,0.76
247065.019,641230.994,0.74
247065.019,641220.994,0.62
247065.019,641210.994,0.48
247065.019,641200.994,0.56
247065.019,641190.994,0.59
247065.019,641180.994,0.44
247065.019,641170.994,0.43
247065.019,641160.994,0.37
247065.019,641150.994,0.42
247065.019,641140.994,0.24
247065.019,641130.994,0.24
247065.019,641120.994,0.21
247065.019,641110.994,0.31
247065.019,641100.994,0.59
247065.019,641090.994,0.45
247065.019,641080.994,0.26
247065.019,641070.994,0.26
247065.019,641060.994,0.16
247065.019,641050.994,0.37
247065.019,641040.994,0.33
247065.019,641030.994,0.36
247075.019,641330.994,0.35
247075.019,641320.994,0.58
247075.019,641310.994,0.58
247075.019,641300.994,0.38
247075.019,641290.994,0.59
247075.019,641280.994,0.98
247075.019,641270.994,1.02
247075.019,641260.994,1.33
247075.019,641250.994,0.63
247075.019,641240.994,0.67
247075.019,641230.994,0.72
247075.019,641220.994,0.74
247075.019,641210.994,0.5
247075.019,641200.994,0.47
247075.019,641190.994,0.58
247075.019,641180.994,0.47
247075.019,641170.994,0.38
247075.019,641160.994,0.23
247075.019,641150.994,0.33
247075.019,641140.994,0.22
247075.019,641130.994,0.13
247075.019,641120.994,0.2
247075.019,641110.994,0.21
247075.019,641100.994,0.49
247075.019,641090.994,0.58
247075.019,641080.994,0.35
247075.019,641070.994,0.12
247075.019,641060.994,0.17
247075.019,641050.994,0.56
247075.019,641040.994,0.52
247075.019,641030.994,0.37
247085.019,641350.994,0.47
247085.019,641340.994,0.42
247085.019,641330.994,0.38
247085.019,641320.994,0.65
247085.019,641310.994,0.65
247085.019,641300.994,0.71
247085.019,641290.994,0.82
247085.019,641280.994,0.7
247085.019,641270.994,0.7
247085.019,641260.994,0.71
247085.019,641250.994,0.65
247085.019,641240.994,0.67
247085.019,641230.994,0.57
247085.019,641220.994,0.49
247085.019,641210.994,0.47
247085.019,641200.994,0.39
247085.019,641190.994,0.4
247085.019,641180.994,0.23
247085.019,641170.994,0.34
247085.019,641160.994,0.16
247085.019,641150.994,0.18
247085.019,641140.994,0.14
247085.019,641130.994,0.27
247085.019,641120.994,0.12
247085.019,641110.994,0.25
247085.019,641100.994,0.37
247085.019,641090.994,0.5
247085.019,641080.994,0.3
247085.019,641070.994,0.23
247085.019,641060.994,0.15
247085.019,641050.994,0.3
247095.019,641380.994,0.53
247095.019,641370.994,0.57
247095.019,641360.994,0.47
247095.019,641350.994,0.8
247095.019,641340.994,0.48
247095.019,641330.994,0.7
247095.019,641320.994,0.71
247095.019,641310.994,0.8
247095.019,641300.994,1
247095.019,641290.994,0.74
247095.019,641280.994,0.73
247095.019,641270.994,0.67
247095.019,641260.994,0.74
247095.019,641250.994,0.69
247095.019,641240.994,0.65
247095.019,641230.994,0.58
247095.019,641220.994,0.44
247095.019,641210.994,0.42
247095.019,641200.994,0.33
247095.019,641190.994,0.3
247095.019,641180.994,0.35
247095.019,641170.994,0.64
247095.019,641160.994,0.32
247095.019,641150.994,0.17
247095.019,641140.994,0.29
247095.019,641130.994,0.35
247095.019,641120.994,0.31
247095.019,641110.994,0.12
247095.019,641100.994,0.38
247095.019,641090.994,0.47
247095.019,641080.994,0.34
247105.019,641400.994,0.43
